"In Dune: Imperium Uprising, you want to continue to balance military might with political intrigue, wielding new tools in pursuit of victory. Spies will shore up your plans, vital contracts will expand your resources, or you can learn the ways of the Fremen and ride mighty sandworms into battle!&lt;br/&gt;&lt;br/&gt;Dune: Imperium Uprising is a standalone spinoff to Dune: Imperium that expands on that game&apos;s blend of deck-building and worker placement, while introducing a new six-player mode that pits ...",14
"Gaia Project is a new game in the line of Terra Mystica. As in the original Terra Mystica, fourteen different factions live on seven different kinds of planets, and factions are bound to their own home planets, so to develop and grow, they must terraform neighboring planets into their home environments in competition with the other groups. In addition, Gaia planets can be used by all factions for colonization, and Transdimensional planets can be changed into Gaia planets.&lt;br/&gt;&lt;br/&gt;All factions c...",15
"The Branch & Claw Expansion for Spirit Island features:&lt;br/&gt;&lt;br/&gt;&lt;br/&gt;     Two new Spirits! (Sharp Fangs Behind the Leaves and Keeper of the Forbidden Wilds)&lt;br/&gt;     A new Adversary! (France)&lt;br/&gt;     A new step added to the Invader Phase of the game: Events! The Event Deck has events that happen each turn, adding further variation to the game play.&lt;br/&gt;     New Tokens that can be added to the board! Wilds, Disease and Strife Tokens prevent the Invaders from Explorin...",16
"Conflict spreads across the Imperium in Dune: Imperium &ndash; Rise of Ix, the first expansion to the award-winning board game.&lt;br/&gt;&lt;br/&gt;&lt;br/&gt;     Enter the fray as one of three new Great Houses with unique leader abilities.&lt;br/&gt;     Acquire technological innovations from the planet Ix for a lasting strategic advantage.&lt;br/&gt;     Deploy fearsome dreadnoughts to rule the skies above Arrakis.&lt;br/&gt;     Dispatch subtle infiltrators to outmaneuver your opponents.&lt;br/&gt;    ...",17
"Now the trumpet summons us again, not as a call to bear arms, though arms we need; not as a call to battle, though embattled we are &ndash; but a call to bear the burden of a long twilight struggle. &ndash; John F. Kennedy&lt;br/&gt;&lt;br/&gt;In 1945, unlikely allies toppled Hitler&apos;s war machine, while humanity&apos;s most devastating weapons forced the Japanese Empire to its knees in a storm of fire. Where once there stood many great powers, there then stood only two. The world had scant months to si...",18
"Through the Ages: A New Story of Civilization is the new edition of Through the Ages: A Story of Civilization, with many changes small and large to the game&apos;s cards over its three ages and extensive changes to how military works.&lt;br/&gt;&lt;br/&gt;Through the Ages (TTA) is a civilization building game. Each player attempts to build the best civilization through careful resource management, and by: discovering new technologies, electing competent leaders, building wonders and maintaining a strong mil...",19
"For the 2019 edition see The Castles of Burgundy.&lt;br/&gt;&lt;br/&gt;The game is set in the Burgundy region of High Medieval France. Each player takes on the role of an aristocrat, originally controlling a small princedom. While playing they aim to build settlements and powerful castles, practice trade along the river, exploit silver mines, and use the knowledge of travelers.&lt;br/&gt;&lt;br/&gt;The game is about players taking settlement tiles from the game board and placing them into their princedom wh...",20
"Tuscany Essential Edition is an expansion for Viticulture which features the three most popular expansion modules from the original Tuscany expansion: &lt;br/&gt;&lt;br/&gt;     Extended Board: New game board featuring four full seasons for worker placement.&lt;br/&gt;     Structure Cards: New cards that players can build to supplement their existing structure figures.&lt;br/&gt;     Special Workers: New workers with their own special abilities, which players can train.&lt;br/&gt;&lt;br/&gt;&lt;br/&gt;All o...",21
"America in the 19th century: You are a rancher and repeatedly herd your cattle from Texas to Kansas City, where you send them off by train. This earns you money and victory points. Needless to say, each time you arrive in Kansas City, you want to have your most valuable cattle in tow. However, the &quot;Great Western Trail&quot; not only requires that you keep your herd in good shape, but also that you wisely use the various buildings along the trail. Also, it might be a good idea to hire capable staff: cow...",22
"It is a time of unrest in 1920s Europa. The ashes from the first great war still darken the snow. The capitalistic city-state known simply as &ldquo;The Factory&rdquo;, which fueled the war with heavily armored mechs, has closed its doors, drawing the attention of several nearby countries.&lt;br/&gt;&lt;br/&gt;Scythe is an engine-building game set in a 1920s era, alternate-history. It is a time of farming and war, broken hearts and rusted gears, innovation and valor. In Scythe, each player controls one of f...",23
"A game of Eclipse places you in control of a vast interstellar civilization, competing for success with its rivals. You explore new star systems, research technologies, and build spaceships with which to wage war. There are many potential paths to victory, so you need to plan your strategy according to the strengths and weaknesses of your species, while paying attention to the other civilizations&apos; endeavors.&lt;br/&gt;&lt;br/&gt;Eclipse: Second Dawn for the Galaxy is a revised and upgraded version of t...",24
"The Castles of Burgundy is set in the Burgundy region of High Medieval France. Each player takes on the role of an aristocrat, originally controlling a small princedom. While playing, they aim to build settlements and powerful castles, practice trade along the river, exploit silver mines, and use the knowledge of travelers.&lt;br/&gt;&lt;br/&gt;The game is about players taking settlement tiles from the game board and placing them into their princedom, which is represented by the player board. Every tile has...",25
"In many ways 7 Wonders Duel resembles its parent game 7 Wonders. Over three ages, players acquire cards that provide resources or advance their military or scientific development in order to develop a civilization and complete wonders. What&apos;s different about 7 Wonders Duel is that, as the title suggests, the game is solely for two players.&lt;br/&gt;&lt;br/&gt;Players do not draft cards simultaneously from decks of cards, but from a display of face-down and face-up cards arranged at the start of a roun...",26
"Brass: Lancashire &mdash; first published as Brass &mdash; is an economic strategy game that tells the story of competing cotton entrepreneurs in Lancashire during the industrial revolution. You must develop, build and establish your industries and network so that you can capitalize on demand for iron, coal and cotton. The game is played over two halves: the canal phase and the rail phase. To win the game, score the most victory points (VPs), which are counted at the end of each phase. VPs are gained from y...",27
"Combining elements of RPGs, deck-building, and traditional board games, the Mage Knight Board Game puts you in control of one of seven powerful Mage Knights as you explore (and conquer) a corner of the Mage Knight universe under the control of the Atlantean Empire. Build your army, fill your deck with powerful spells and actions, explore caves and dungeons, and eventually conquer powerful cities controlled by this once-great faction! In competitive scenarios, opposing players may be powerful allies, but onl...",28
"Return to the mysterious island of Arnak in Lost Ruins of Arnak: Expedition Leaders!&lt;br/&gt;&lt;br/&gt;Give your expedition an edge by choosing one of six unique leaders, each equipped with different abilities, skills, and starting decks that offer different strategies and styles of play for you to explore.&lt;br/&gt;&lt;br/&gt;In addition to the leader abilities, which bring a new element of asymmetry to the game, this expansion contains alternative research tracks that offer even more variety and a big...",29
"Empires have risen and fallen in the aftermath of the Great War, and Europa stands on the precipice of a new era. The economy is robust, morale is high, and defenses are strong. There are reports from the countryside of strange soldiers with glowing eyes, but they seem distant and harmless.&lt;br/&gt;&lt;br/&gt;Scythe: The Rise of Fenris, the conclusion to the Scythe expansion trilogy, enables two different options for any player count (1-5 if you have Scythe; 1-7 players if you have Invaders from Afar):&lt...",30
"Playing Nemesis will take you into the heart of sci-fi survival horror in all its terror. A soldier fires blindly down a corridor, trying to stop the alien advance. A scientist races to find a solution in his makeshift lab. A traitor steals the last escape pod in the very last moment. Intruders you meet on the ship are not only reacting to the noise you make but also evolve as the time goes by. The longer the game takes, the stronger they become. During the game, you control one of the crew members with a u...",31
"Frosthaven is the story of a small outpost far to the north of the capital city of White Oak.  It&apos;s an outpost barely surviving the harsh weather let alone invasions from forces both known and unknown. However, a group of mercenaries, at the end of their rope, will help bring this settlement back from the edge of destruction. Not only will they have to deal with the harsh elements, but with other, far more dangerous threats out in the unforgiving cold, as well. There are: Algox, the bigger, more yeti-l...",32
"Clank! Legacy: Acquisitions Incorporated extends the deck-building fun of Clank! with legacy-style gameplay! Found your own franchise of the legendary adventuring company, Acquisitions Incorporated, and shepherd your fledgling treasure-hunters to immortal corporate glory over the course of multiple games. Your game board, your deck, and your world change as you play to create a unique campaign tailored to your adventuring party. Be cunning, be bold, and most importantly, be ready...&lt;br/&gt;&lt;br/&gt;&md...",33
"A Feast for Odin is a saga in the form of a board game. You are reliving the cultural achievements, mercantile expeditions, and pillages of those tribes we know as Viking today &mdash; a term that was used quite differently towards the end of the first millennium.&lt;br/&gt;&lt;br/&gt;When the northerners went out for a raid, they used to say they headed out for a viking. Their Scandinavian ancestors, however, were much more than just pirates. They were explorers and founders of states. Leif Eriksson is sai...",34
"Two thousand years ago, the Roman Empire ruled the lands around the Mediterranean Sea. With peace at the borders, harmony inside the provinces, uniform law, and a common currency, the economy thrived and gave rise to mighty Roman dynasties as they expanded throughout the numerous cities. Guide one of these dynasties and send colonists to the remote realms of the Empire; develop your trade network; and appease the ancient gods for their favor &mdash; all to gain the chance to emerge victorious!&lt;br/&gt;&lt...",35
"In this first expansion to Wingspan, we increase the scope of the world to include the regal, beautiful, and varied birds of Europe. These birds feature a variety of new abilities, including a number of birds with round end abilities, abilities that increase interaction between players, and birds that benefit from excess cards/food. Along with the new bonus cards, they&rsquo;re designed to be shuffled into the original decks of cards (and cards from future expansions).&lt;br/&gt;&lt;br/&gt;The European Expa...",36
"Wingspan: Oceania Expansion focuses on birds in Australia and New Zealand. It&apos;s designed by Elizabeth Hargrave and features birds illustrated by Natalia Rojas and Ana Maria Martinez.&lt;br/&gt;&lt;br/&gt;In this second expansion to Wingspan colorful and awe-inspiring birds from Oceania are added. The Oceania bird cards are designed to be shuffled into the bird cards from the base game, with or without other expansions.&lt;br/&gt;&lt;br/&gt;This expansion includes new player mats and a new food type, al...",37
"Something evil stirs in Arkham, and only you can stop it. Blurring the traditional lines between role-playing and card game experiences, Arkham Horror: The Card Game is a Living Card Game of Lovecraftian mystery, monsters, and madness!&lt;br/&gt;&lt;br/&gt;In the game, you, alone or with a friend (or up to three friends with two Core Sets), become investigators within the quiet New England town of Arkham. You have your talents, sure, but you also have your flaws. Perhaps you&apos;ve dabbled a little too muc...",38
"On an uninhabited island in uncharted seas, explorers have found traces of a great civilization. Now you will lead an expedition to explore the island, find lost artifacts, and face fearsome guardians, all in a quest to learn the island&apos;s secrets.&lt;br/&gt;&lt;br/&gt;Lost Ruins of Arnak combines deck-building and worker placement in a game of exploration, resource management, and discovery. In addition to traditional deck-builder effects, cards can also be used to place workers, and new worker actions...",39
"Root is a game of adventure and war in which 2 to 4 (1 to 6 with the &apos;Riverfolk&apos; expansion) players battle for control of a vast wilderness. Like Vast: The Crystal Caverns, each player in Root has unique capabilities and a different victory condition. Now, with the aid of gorgeous, multi-use cards, a truly asymmetric design has never been more accessible.&lt;br/&gt;&lt;br/&gt;The nefarious Marquise de Cat has seized the great woodland, intent on harvesting its riches. Under her rule, the many crea...",40
"Ark Nova: Marine Worlds, an expansion for Ark Nova, introduces multiple new elements to the game, such as sea animals that each have to be played in new special enclosures that must be built adjacent to water.&lt;br/&gt;&lt;br/&gt;Roughly half the sea animals are reef dwellers, and whenever you add a reef dweller to your zoo, you trigger the ability of all reef dwellers in your zoo. To deal with the dilution of the deck, naturally caused by adding more cards, all sea cards feature a wave icon, and whenever ...",41
"Too Many Bones comes loaded for bear by breaking into a new genre: the dice-builder RPG. This game takes everything you think you know about dice-rolling and turns it on its head. Dripping with strategy, this fantasy-based RPG puts you in the skin of a new race and takes you on an adventure to the northern territories to root out and defeat growing enemy forces and of course the infamous &quot;baddie&quot; responsible.&lt;br/&gt;&lt;br/&gt;Team up or go it alone in a 1-4 player Coop or Solo play campaign. W...",42
"In the land of Terra Mystica dwell 14 different peoples in seven landscapes, and each group is bound to its own home environment, so to develop and grow, they must terraform neighboring landscapes into their home environments in competition with the other groups.&lt;br/&gt;&lt;br/&gt;Terra Mystica is a full information game, without any luck, that rewards strategic planning. Each player governs one of the 14 groups. With subtlety and craft, the player must attempt to rule as great an area as possible and to...",43
"Wingspan is&nbsp;a competitive, medium-weight, card-driven, engine-building board game from Stonemaier Games. It&apos;s designed by Elizabeth Hargrave and features 180 birds illustrated by Natalia Rojas and Ana Maria Martinez.&lt;br/&gt;&lt;br/&gt;You are bird enthusiasts&mdash;researchers, bird watchers, ornithologists, and collectors&mdash;seeking to discover and attract the best birds to your network of wildlife preserves. Each bird extends a chain of powerful combinations in one of your habitats (action...",44
"Terraforming Mars: Hellas & Elysium, the first expansion for Terraforming Mars, consists of a double-sided game board presenting two new areas of Mars:&lt;br/&gt;&lt;br/&gt;&bull; Elysium takes players almost to the opposite side of Mars&apos; equator, with vast lowlands for oceans in the north and a dry, mineral-rich south. Place a tile on Olympus Mons, the highest peak in the solar system, to gain three free cards!&lt;br/&gt;&lt;br/&gt;&bull; Hellas, the southern wild, includes Mars&apos; south pole a...",45
"During the medieval goings-on around Orl&eacute;ans, you must assemble a following of farmers, merchants, knights, monks, etc. to gain supremacy through trade, construction and science in medieval France.&lt;br/&gt;&lt;br/&gt;In Orl&eacute;ans, you will recruit followers and put them to work to make use of their abilities. Farmers and Boatmen supply you with money and goods; Knights expand your scope of action and secure your mercantile expeditions; Craftsmen build trading stations and tools to facilitate w...",46
"The Mage Knight board game puts you in control of one of four powerful Mage Knights as you explore (and conquer) a corner of the Mage Knight universe under the control of the Atlantean Empire. Build your army, fill your deck with powerful spells and actions, explore caves and dungeons, and eventually conquer powerful cities controlled by this once-great faction!  In competitive scenarios, opposing players may be powerful allies, but only one will be able to claim the land as their own.  In cooperative scena...",47
"In the dystopic 1930s, the industrial revolution pushed the exploitation of fossil-based resources to the limit, and now the only thing powerful enough to quench the thirst for power of the massive machines and of the unstoppable engineering progress is the unlimited hydroelectric energy provided by the rivers.&lt;br/&gt;&lt;br/&gt;Barrage is a resource management strategic game in which players compete to build their majestic dams, raise them to increase their storing capacity, and deliver all the potentia...",48
"Sky Team is a co-operative game, exclusively for two players, in which you play a pilot and co-pilot at the controls of an airliner. Your goal is to work together as a team to land your airplane in different airports around the world.&lt;br/&gt;&lt;br/&gt;To land your plane, you need to silently assign your dice to the correct spaces in your cockpit to balance the axis of your plane, control its speed, deploy the flaps, extend the landing gear, contact the control tower to clear your path, and even have a l...",49
"Released in late 2010, Prosperity is the 4th addition to the Dominion game family. It adds 25 new Kingdom cards to Dominion, plus 2 new Basic cards that let players keep building up past Gold and Province. The central theme is wealth; there are treasures with abilities, cards that interact with treasures, and powerful expensive cards. (Source: &lt;a target=&apos;_blank&apos; href=&quot;http://www.riograndegames.com/games.html?id=361&quot; rel=&quot;nofollow noreferrer noopener&quot;&gt;http://www.riograndeg...",50
"In the trick-taking card game The Crew: Mission Deep Sea, you and the other players work together to search for the lost continent of Mu. This new adventure takes your crew deep down into the abyss on a search for the fabled sunken land. How far you get depends entirely on how well you work together as a team. Card by card, trick by trick, your search party will discover the challenges that lie ahead and forge a path to Mu.&lt;br/&gt;&lt;br/&gt;This new version of The Crew has the same innovative co-operati...",51
"Within the charming valley of Everdell, beneath the boughs of towering trees, among meandering streams and mossy hollows, a civilization of forest critters is thriving and expanding. From Everfrost to Bellsong, many a year have come and gone, but the time has come for new territories to be settled and new cities established. You will be the leader of a group of critters intent on just such a task. There are buildings to construct, lively characters to meet, events to host&mdash;you have a busy year ahead of...",52
"In Viticulture, the players find themselves in the roles of people in rustic, pre-modern Tuscany who have inherited meagre vineyards. They have a few plots of land, an old crush pad, a tiny cellar, and three workers. They each have a dream of being the first to call their winery a true success.&lt;br/&gt;&lt;br/&gt;The players are in the position of determining how they want to allocate their workers throughout the year. Every season is different on a vineyard, so the workers have different tasks they can t...",53
"A dark rumour rises from Mordor. The Eye turns to Middle-earth. The hour has come. The Fellowship is reunited. The Heroes prepare for battle. Will you play as the Fellowship of the Ring to defend the free races and destroy the One Ring? Or will you play as Sauron and pursue Frodo and Sam while deploying your hordes to the gates of the enemy cities? The destiny of Middle-earth is in your hands!&lt;br/&gt;&lt;br/&gt;A game plays over 3 successive chapters that unfold similarly.&lt;br/&gt;On your turn, strengt...",54
"Scoundrels of Skullport adds new content for Lords of Waterdeep. It&rsquo;s not one, but two, complete expansions: the sprawling dungeon of Undermountain and the criminal haven of Skullport.&lt;br/&gt;&lt;br/&gt;Each thrilling location has unique characteristics and offers new play options, including new Lords, Buildings, Intrigue, and Quest cards.&lt;br/&gt;&lt;br/&gt;Owners of Lords of Waterdeep can use one or both of these new subterranean locations to add depth to their game experience. There&rsquo;s al...",55
"Based on simple and intuitive hand management, Heat: Pedal to the Metal puts players in the driver&apos;s seat of intense car races, jockeying for position to cross the finish line first, while managing their car&apos;s speed if they don&apos;t want to overheat. Selecting the right upgrades for their car will help them hug the curves and keep their engine cool enough to maintain top speeds. Ultimately, their driving skills will be the key to victory!&lt;br/&gt;&lt;br/&gt;Drivers can compete in a single race...",56
"&quot;With great power, there must also come great responsibility.&quot;&lt;br/&gt;   &ndash;Stan Lee, Amazing Fantasy #15&lt;br/&gt;&lt;br/&gt;Iron Man and Black Panther team up to stop Rhino from rampaging through the streets of New York. Captain Marvel and Spider-Man battle Ultron as he threatens global annihilation. Do you have what it takes to join the ranks of these legendary heroes and become a champion?&lt;br/&gt;&lt;br/&gt;Jump into the Marvel Universe with Marvel Champions: The Card Game, a cooper...",57
"While empires rise and fall in Eastern Europa, the rest of the world takes notice. Two distant factions, Albion and Togawa, send emissaries to scout the land and employ their own distinct styles of conquering. Scythe: Invaders from Afar, an expansion for Scythe, adds two new factions: 10 miniatures, 62 custom wooden tokens, and 2 faction mats. It also includes some new cardboard tokens, two new player mats, six Automa cards, and a custom plastic insert designed to fit into the expansion box or the original ...",58
"Crokinole is a traditional two- or four-player dexterity game, played on a circular wooden board, with 3 rings and an inner recessed &apos;bullseye&apos;. A ring of posts is set around the inner circle, which functions as an obstacle to reach this area. Playing pieces are wooden circular disks similar to checkers pieces.  Players take turns shooting disks across the board by flicking them with their fingers in an effort to land them in the highest scoring ring on the board, the highest score (20 points) ach...",59
"&quot;Lemonade? They want lemonade? What is the world coming to? I want commercials for burgers on all channels, every 15 minutes. We are the Home of the Original Burger, not a hippie health haven. And place a billboard next to that new house on the corner. I want them craving beer every second they sit in their posh new garden.&quot; The new management trainee trembles in front of the CEO and tries to politely point out that... &quot;How do you mean, we don&apos;t have enough staff? The HR director reports...",60
"Electric vehicles (EVs) have become more common since 2014 and are the future of the automobile industry. They are superior vehicles due to them being more efficient, easier to maintain, cleaner, and cheaper to run. They are computerized machines that use AI to improve safety and in the near future will provide autonomous driving. They receive software upgrades during their lifetime and are constantly improving, unlike their traditional combustion-engine counterparts, which start to become obsolete as soon ...",61
"In Pax Pamir, players assume the role of nineteenth century Afghan leaders attempting to forge a new state after the collapse of the Durrani Empire. Western histories often call this period &quot;The Great Game&quot; because of the role played by the Europeans who attempted to use central Asia as a theater for their own rivalries. In this game, those empires are viewed strictly from the perspective of the Afghans who sought to manipulate the interloping ferengi (foreigners) for their own purposes.&lt;br/&gt...",62
"In Underwater Cities, which takes about 30-45 minutes per player, players represent the most powerful brains in the world, brains nominated due to the overpopulation of Earth to establish the best and most livable underwater areas possible.&lt;br/&gt;&lt;br/&gt;The main principle of the game is card placement. Three colored cards are placed along the edge of the main board  into 3 x 5 slots, which are also colored. Ideally players can place cards into slots of the same color. Then they can take both actions...",63
"Extended edition includes Crisis & Control expansion.&lt;br/&gt;&lt;br/&gt;&lt;br/&gt;The Nation is in disarray and a war is waging between the classes. The working class faces a dismantled welfare system, the capitalists are losing their hard-earned profits, the middle class is gradually fading and the state is sinking into a deep deficit. Amidst all this chaos, the only person who can provide guidance is... you. Will you take the side of the working class and fight for social reforms? Or will you stan...",64
"In &apos;Puerto Rico&apos;, players assume the roles of colonial governors on the island of Puerto Rico. The aim of the game is to amass victory points by shipping goods to Europe or by constructing buildings.&lt;br/&gt;&lt;br/&gt;Each player uses a separate small board with spaces for city buildings, plantations, and resources. Shared between the players are three ships, a trading house, and a supply of resources and doubloons.&lt;br/&gt;&lt;br/&gt;The resource cycle of the game is that players grow crops ...",65
"Cascadia is a puzzly tile-laying and token-drafting game featuring the habitats and wildlife of the Pacific Northwest.&lt;br/&gt;&lt;br/&gt;In the game, you take turns building out your own terrain area and populating it with wildlife. You start with three hexagonal habitat tiles (with the five types of habitat in the game), and on a turn you choose a new habitat tile that&apos;s paired with a wildlife token, then place that tile next to your other ones and place the wildlife token on an appropriate habitat...",66
"In Cthulhu: Death May Die, inspired by the writings of H.P. Lovecraft, you and your fellow players represent investigators in the 1920s who instead of trying to stop the coming of Elder Gods, want to summon those otherworldly beings so that you can put a stop to them permanently. You start the game insane, and while your long-term goal is to shoot Cthulhu in the face, so to speak, at some point during the game you&apos;ll probably fail to mitigate your dice rolls properly and your insanity will cause you to...",67
"1962 &mdash; The Cold War continues as a new threat looms on the horizon, a deadly new Soviet bioweapon, something called &quot;Project MEDUSA&quot;. You and your fellow medical graduates have been recruited by the CIA for the critical mission of investigating and preventing its development. Travel the world using carefully constructed aliases to move swiftly between Allied, Neutral, and Soviet cities. Your missions will require you to neutralize enemy agents, acquire specific targets, and set up other CIA ...",68
Two new factions are added to the forest fray.&lt;br/&gt;&lt;br/&gt;The Riverfolk expansion includes:&lt;br/&gt;&lt;br/&gt;     A New Core Faction: The Riverfolk Company&lt;br/&gt;     A New Core Faction: The Lizard Cult&lt;br/&gt;     An Extra Vagabond&lt;br/&gt;     One Card Holder For The Riverfolk Company&lt;br/&gt;     Cooperative Scenarios&lt;br/&gt;     Rules for Bot Play&lt;br/&gt;     and Three Additional Vagabond Variants&lt;br/&gt;&lt;br/&gt;&lt;br/&gt;This expansion now allows Root to be played ...,69
"Following along the same lines as its predecessor (Agricola), Caverna: The Cave Farmers is a worker-placement game at heart, with a focus on farming. In the game, you are the bearded leader of a small dwarf family that lives in a little cave in the mountains. You begin the game with a farmer and his spouse, and each member of the farming family represents an action that the player can take each turn. Together, you cultivate the forest in front of your cave and dig deeper into the mountain. You furnish the c...",70
"It is the late 26th century. Earth is recovering from a catastrophic explosion that exterminated the majority of the population centuries ago and made most of the surface uninhabitable due to unearthly weather conditions. The surviving humans organized along four radically different ideologies, called Paths, to rebuild the world as they see fit: Harmony, Dominance, Progress, and Salvation. Followers of the four Paths live in a fragile peace, but in almost complete isolation next to each other. Their only me...",71
Description from the publisher:&lt;br/&gt;&lt;br/&gt;&quot;Our Rebellion is all that remains to push back the Empire. We think you may be able to help us.&quot;&lt;br/&gt;     &ndash;Mon Mothma&lt;br/&gt;&lt;br/&gt;New leaders. New missions. New tactic cards that lead to more fully cinematic combats&hellip; Rise of the Empire is an expansion for Star Wars: Rebellion inspired largely by the movie Rogue One: A Star Wars Story. And just as the movie provided new insight into the Galactic Civil War presented in...,72
"Following the success of unmanned rover missions, the United Nations established the Department of Operations and Mars Exploration (D.O.M.E.). The first settlers arrived on Mars in the year 2037 and in the decades after establishment of Mars Base Camp, private exploration companies began work on the creation of a self-sustaining colony. As chief astronaut for one of these enterprises, you want to be a pioneer in the development of the biggest, most advanced colony on Mars by achieving both D.O.M.E. mission ...",73
"Slay the Spire: The Board Game is a co-operative deck-building adventure. Craft a unique deck, encounter bizarre creatures, discover relics of immense power, and finally become strong enough to slay the Spire!&lt;br/&gt;&lt;br/&gt;Slay the Spire: The Board Game, (core edition) includes:&lt;br/&gt;-4 Minis&lt;br/&gt;-Over 730 cards&lt;br/&gt;-Over 450 Art Sleeves&lt;br/&gt;-2 Map Boards&lt;br/&gt;-1 Merchant Board&lt;br/&gt;-4 Player Boards&lt;br/&gt;-1 Die&lt;br/&gt;-50 plastic cubes&lt;br/&gt;-Over 113 tok...",74
